versiontypes --derivcheck,True,49.59704780578613,78,[]
secretfirst --derivcheck,True,223.97270107269287,87,[]
KeyUpdateISecret --derivcheck,True,669.7481338977814,180,[]
KeySecretI --derivcheck,True,68.13530564308167,157,[]
SamePartnerPerSessionResp --derivcheck,True,40.28197455406189,40,[]
secret_major_init_side --derivcheck,True,129.7251796722412,48,[]
secret_major_resp_side --derivcheck,True,70.74021649360657,22,[]
ForwardSecrecyInitMaster --derivcheck,True,45.0866436958313,18,[]
ForwardSecrecyRespMaster --derivcheck,True,47.55493426322937,18,[]
